"6627","19","乙女の逆襲","アンジュルム","アンジュルム",,"SPAG007","SPAG007001",,,"1804"
"6628","20","七転び八起き","アンジュルム","アンジュルム",,"SPAG007","SPAG007001",,,"1839"
"6629","21","臥薪嘗胆","アンジュルム","アンジュルム",,"SPAG007","SPAG007001",,,"1840"
"6630","22","大器晩成","アンジュルム","アンジュルム",,"SPAG007","SPAG007001",,,"1803"
"6631","23","友よ","アンジュルム","アンジュルム",,"SPAG007","SPAG007001",,,"1862"
"6632","24","出すぎた杭は打たれない","アンジュルム","アンジュルム","EN","SPAG007","SPAG007001",,,"1854"
"6633","25","スキちゃん","アンジュルム","スマイレージ","EN","SPAG007","SPAG007001",,,"1374"
"6634","1","次々続々","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1886"
"6635","2","ドンデンガエシ","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1855"
"6636","3","糸島Distance","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1887"
"6637","4","カクゴして!","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1858"
"6638","5","汗かいてカルナバル","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1860"
"6639","6","マリオネット37℃","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1859"
"6640","7","新・日本のすすめ!","アンジュルム","スマイレージ",,"SPAG008","SPAG008001",,,"1684"
"6641","8","夢見る 15歳","アンジュルム","スマイレージ",,"SPAG008","SPAG008001",,,"1434"
"6642","9","ミステリーナイト!","アンジュルム","スマイレージ",,"SPAG008","SPAG008001",,,"1747"
"6643","10","プリーズ ミニスカ ポストウーマン!","アンジュルム","スマイレージ",,"SPAG008","SPAG008001",,,"1558"
"6644","11","有頂天LOVE","アンジュルム","スマイレージ",,"SPAG008","SPAG008001",,,"1523"
"6645","12","シューティング スター","田村・室田・相川・佐々木・上國料","スマイレージ",,"SPAG008","SPAG008001",,,"1480"
"6646","13","天真爛漫","田村・室田・相川・佐々木・上國料","スマイレージ",,"SPAG008","SPAG008001",,,"1686"
"6647","14","叙情組曲「スマイルファンタジー」","和田彩花・中西・竹内・勝田・田村","スマイレージ",,"SPAG008","SPAG008001",,,"1791"
"6648","15","交差点","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1861"
"6649","16","恋ならとっくに始まってる","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1888"
"6650","17","私、ちょいとカワイイ裏番長","アンジュルム","スマイレージ",,"SPAG008","SPAG008001",,,"1643"
"6651","18","乙女の逆襲","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1804"
"6652","19","七転び八起き","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1839"
"6653","20","臥薪嘗胆","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1840"
"6654","21","出すぎた杭は打たれない","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1854"
"6655","22","大器晩成","アンジュルム","アンジュルム",,"SPAG008","SPAG008001",,,"1803"
"6656","23","スキちゃん","アンジュルム","スマイレージ",,"SPAG008","SPAG008001",,,"1374"
"6657","24","自転車チリリン","田村芽実","スマイレージ","EN","SPAG008","SPAG008001",,,"1524"
"6658","25","旅立ちの春が来た","アンジュルム","スマイレージ","EN","SPAG008","SPAG008001",,,"1670"
"6659","26","友よ","アンジュルム","アンジュルム","EN","SPAG008","SPAG008001",,,"1862"
"6660","1","愛のため今日まで進化してきた人間 愛のためすべて退化してきた人間","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"1911"
"6661","2","次々続々","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"1886"
"6662","3","七転び八起き","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"1839"
"6663","4","カクゴして!","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"1858"
"6664","5","恋ならとっくに始まってる","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"1888"
"6665","6","乙女の逆襲","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"1804"
"6666","7","忘れてあげる ","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"9999"
"6667","8.9","大好きだから絶対に許さない","室田・上國料","鞘師里保、小田さくら","回替わり","SPAG009","SPAG009001","A(〜岐阜)",,"1654"
"6668","8.9","Do it! Now","和田彩花・中西香菜","モーニング娘｡","回替わり","SPAG009","SPAG009019","A(名古屋〜)",,"431"
"6669","8.9","もしも…","和田彩花・竹内・相川","譜久村聖、嗣永桃子、中島早貴、真野恵里菜、和田彩花彩花","回替わり","SPAG009","SPAG009001","B(〜岐阜)",,"1554"
"6670","8.9","会いたいロンリークリスマス","室田・相川　","℃-ute","回替わり","SPAG009","SPAG009019","B(名古屋〜)",,"1476"
"6671","8.9","初恋サイダー","中西・勝田　","Buono!","回替わり","SPAG009","SPAG009001","C(〜岐阜)",,"1561"
"6672","8.9","お願い魅惑のターゲット","竹内・勝田・佐々木　","メロン記念日","回替わり","SPAG009","SPAG009019","C(名古屋〜)",,"963"
"6673","8.9","ドキドキベイビー","佐々木・笠原　","真野恵里菜","回替わり","SPAG009","SPAG009001","D(〜岐阜)",,"1580"
"6674","8.9","泣き虫少年","上國料・笠原　","Buono!","回替わり","SPAG009","SPAG009019","D(名古屋〜)",,"1180"
"6675","10","糸島Distance","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"1887"
"6676","11","臥薪嘗胆","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"1840"
"6677","12","大器晩成","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"1803"
"6678","13","出すぎた杭は打たれない","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"1854"
"6679","14","ドンデンガエシ","アンジュルム","アンジュルム",,"SPAG009","SPAG009001",,,"1855"
"6680","15","上手く言えない","アンジュルム","アンジュルム","EN","SPAG009","SPAG009001",,,"1910"
"6681","16","友よ","アンジュルム","アンジュルム","EN","SPAG009","SPAG009001",,,"1862"
"6682","1","恋ならとっくに始まってる","アンジュルム","アンジュルム",,"SPAG010","SPAG010001",,,"1888"
"6683","2","上手く言えない","アンジュルム","アンジュルム",,"SPAG010","SPAG010001",,,"1910"
"6684","3","糸島Distance","アンジュルム","アンジュルム",,"SPAG010","SPAG010001",,,"1887"
"6685","4","出すぎた杭は打たれない","アンジュルム","アンジュルム",,"SPAG010","SPAG010001",,,"1854"
"6686","5","臥薪嘗胆","アンジュルム","アンジュルム",,"SPAG010","SPAG010001",,,"1840"
"6687","6","チョトマテクダサイ!","アンジュルム","スマイレージ",,"SPAG010","SPAG010001",,,"1565"
"6688","7","笑顔","和田彩花","松浦亜弥","ソロメドレーA","SPAG010","SPAG010001",,,"1109"
"6689","8","たんぽぽ","佐々木莉佳子","タンポポ","ソロメドレーA","SPAG010","SPAG010001",,,"61"
"6690","9","Kiss me 愛してる","笠原桃奈","℃-ute","ソロメドレーA","SPAG010","SPAG010001",,,"1491"
"6691","10","うわさのSEXY GUY","竹内朱莉","後藤真希","ソロメドレーA","SPAG010","SPAG010001",,,"557"
"6692","11","いつもとおんなじ制服で","上國料萌衣","鞘師里保・鈴木香音・佐藤優樹・工藤遥・小田さくら","ソロメドレーB","SPAG010","SPAG010001",,,"1681"
"6693","12","横浜蜃気楼","室田瑞希","後藤真希","ソロメドレーB","SPAG010","SPAG010001",,,"771"
"6694","13","ボーイフレンド","中西香菜","藤本美貴","ソロメドレーB","SPAG010","SPAG010001",,,"485"
"6695","14","Our Songs","勝田里奈","Buono!","ソロメドレーB","SPAG010","SPAG010001",,,"1394"
"6696","15","次々続々","アンジュルム","アンジュルム",,"SPAG010","SPAG010001",,,"1886"
"6697","16","恋にBooing ブー!","アンジュルム","スマイレージ",,"SPAG010","SPAG010001",,,"1511"
"6698","17","ドンデンガエシ","アンジュルム","アンジュルム",,"SPAG010","SPAG010001",,,"1855"
"6699","18","有頂天LOVE","アンジュルム","スマイレージ",,"SPAG010","SPAG010001",,,"1523"
"6700","19","愛のため今日まで進化してきた人間 愛のためすべて退化してきた人間","アンジュルム","アンジュルム","EN","SPAG010","SPAG010001",,,"1911"
"6701","20","スキちゃん","アンジュルム","スマイレージ","EN","SPAG010","SPAG010001",,,"1374"
"6702","1","I 無双 Strong!","アンジュルム","アンジュルム",,"SPAG011","SPAG011001",,,"2120"
"6703","2","愛のため今日まで進化してきた人間 愛のためすべて退化してきた人間","アンジュルム","アンジュルム",,"SPAG011","SPAG011001",,,"1911"
"6704","2.5","愛さえあればなんにもいらない","アンジュルム","アンジュルム",,"SPAG011","SPAG011011","武道館",,"1976"
"6705","3","涙は蝶に変わる","アンジュルム","アンジュルム",,"SPAG011","SPAG011001",,,"1857"
"6706","4","ぁまのじゃく","アンジュルム","スマイレージ",,"SPAG011","SPAG011001",,,"1339"
"6707","5","○○ がんばらなくてもええねんで!!","アンジュルム","スマイレージ",,"SPAG011","SPAG011011","武道館",,"1442"
"6708","5","スマイル美人","アンジュルム","スマイレージ",,"SPAG011","SPAG011001",,,"1443"
"6709","6","魔女っ子メグちゃん","アンジュルム","アンジュルム",,"SPAG011","SPAG011011","武道館",,"1978"
"6710","6","パン屋さんのアルバイト","アンジュルム","スマイレージ",,"SPAG011","SPAG011001",,,"1490"
"6711","7","ショートカット","アンジュルム","スマイレージ",,"SPAG011","SPAG011001",,,"1489"
"6712","8","恋ならとっくに始まってる","アンジュルム","アンジュルム",,"SPAG011","SPAG011001",,,"1888"
"6713","9","糸島Distance","アンジュルム","アンジュルム",,"SPAG011","SPAG011001",,,"1887"
"6714","10","乙女の逆襲","アンジュルム","アンジュルム",,"SPAG011","SPAG011001",,,"1804"
"6715","11","忘れてあげる","アンジュルム","アンジュルム",,"SPAG011","SPAG011001",,,"1912"
"6716","12","ミステリーナイト!","アンジュルム","スマイレージ",,"SPAG011","SPAG011001",,,"1747"
"6717","13","さよなら さよなら さよなら","アンジュルム","スマイレージ",,"SPAG011","SPAG011001",,,"1690"
"6718","14","嗚呼 すすきの","アンジュルム","スマイレージ",,"SPAG011","SPAG011011","武道館",,"1771"
"6719","14","「良い奴」","アンジュルム","スマイレージ",,"SPAG011","SPAG011001",,,"1732"
"6720","15","同じ時給で働く友達の美人ママ","アンジュルム","スマイレージ",,"SPAG011","SPAG011001",,,"1448"
"6721","15.5","有頂天LOVE","アンジュルム","スマイレージ",,"SPAG011","SPAG011011","武道館",,"1523"
"6722","16","大器晩成","アンジュルム","アンジュルム",,"SPAG011","SPAG011001",,,"1803"
"6723","17","次々続々","アンジュルム","アンジュルム",,"SPAG011","SPAG011001",,,"1886"
"6724","18","ドンデンガエシ","アンジュルム","アンジュルム",,"SPAG011","SPAG011001",,,"1855"
"6725","19","出すぎた杭は打たれない","アンジュルム","アンジュルム",,"SPAG011","SPAG011001",,,"1854"
"6726","20","私の心","アンジュルム","スマイレージ","EN","SPAG011","SPAG011001",,,"1687"
"6727","20.5","ナミダイロノケツイ","アンジュルム","アンジュルム","EN","SPAG011","SPAG011011","武道館",,"1977"
"6728","21","友よ","アンジュルム","アンジュルム","EN","SPAG011","SPAG011001",,,"1862"
"6729","1","愛のため今日まで進化してきた人間 愛のためすべて退化してきた人間","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"1911"
"6730","2","I 無双 Strong!","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"2120"
"6731","3","乙女の逆襲","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"1804"
"6732","4","愛さえあればなんにもいらない","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"1976"
"6733","5","マナーモード","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"2043"
"6734","6","寒いね。","アンジュルム","スマイレージ",,"SPAG013","SPAG013001",,,"1642"
"6735","7","ミステリーナイト!","アンジュルム","スマイレージ",,"SPAG013","SPAG013001",,,"1747"
"6736","8","君だけじゃないさ...friends","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"2045"
"6737","9","次々続々","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"1886"
"6738","10","汗かいてカルナバル","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"1860"
"6739","11","恋ならとっくに始まってる","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"1888"
"6740","12","カクゴして!","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"1858"
"6741","13","私、ちょいとカワイイ裏番長","アンジュルム","スマイレージ",,"SPAG013","SPAG013001",,,"1643"
"6742","14","ドンデンガエシ","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"1855"
"6743","15","地球は今日も愛を育む","アンジュルム","スマイレージ",,"SPAG013","SPAG013001",,,"1772"
"6744","16","出すぎた杭は打たれない","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"1854"
"6745","17","大器晩成","アンジュルム","アンジュルム",,"SPAG013","SPAG013001",,,"1803"
"6746","18","キソクタダシクウツクシク","アンジュルム","アンジュルム","EN","SPAG013","SPAG013001",,,"2044"
"6747","19","友よ","アンジュルム","アンジュルム","EN","SPAG013","SPAG013001",,,"1862"
"6748","1","キソクタダシクウツクシク","アンジュルム","アンジュルム",,"SPAG014","SPAG014001",,,"2044"
"6749","2","Song for the DATE","和田彩花","真野恵里菜",,"SPAG014","SPAG014001",,,"1605"
"6750","3","オシャレ!","勝田里奈","松浦亜弥",,"SPAG014","SPAG014001",,,"299"
"6751","4","イジワルしないで 抱きしめてよ","船木結","Juice=Juice",,"SPAG014","SPAG014001",,,"1721"
"6752","5","出すぎた杭は打たれない","アンジュルム","アンジュルム",,"SPAG014","SPAG014001",,,"1854"
"6753","6","あっぱれ回転ずし!","室田瑞希","むてん娘。 (モーニング娘。)",,"SPAG014","SPAG014001",,,"1450"
"6754","7","息を重ねましょう","中西香菜","安倍なつみ",,"SPAG014","SPAG014001",,,"1137"
"6755","8","恋の花","川村文乃","安倍なつみ",,"SPAG014","SPAG014001",,,"887"
"6756","9","MY BOY","上國料萌衣","Buono!",,"SPAG014","SPAG014001",,,"1329"
"6757","10","次々続々","アンジュルム","アンジュルム",,"SPAG014","SPAG014001",,,"1886"
"6758","11","想いあふれて","竹内朱莉","松浦亜弥",,"SPAG014","SPAG014001",,,"1280"
"6759","12","しょうがない 夢追い人","佐々木莉佳子","モーニング娘｡",,"SPAG014","SPAG014001",,,"1331"
"6760","13","VERY BEAUTY","笠原桃奈","Berryz工房",,"SPAG014","SPAG014001",,,"1043"
"6761","14","恋ならとっくに始まってる","アンジュルム","アンジュルム",,"SPAG014","SPAG014001",,"冒頭セリフ：笠原","1888"
"6762","15","臥薪嘗胆","アンジュルム","アンジュルム",,"SPAG014","SPAG014001",,,"1840"
"6763","16","I 無双 Strong!","アンジュルム","アンジュルム",,"SPAG014","SPAG014001",,,"2120"
"6764","17","マナーモード","アンジュルム","アンジュルム","EN","SPAG014","SPAG014001",,,"2043"
"6765","18","君だけじゃないさ...friends","アンジュルム","アンジュルム","EN","SPAG014","SPAG014001",,,"2045"
"6766","1","泣けないぜ…共感詐欺","アンジュルム","アンジュルム",,"SPAG015","SPAG015001",,,"2061"
"6767","2.01","汗かいてカルナバル","アンジュルム","アンジュルム"," 十人十色メドレー","SPAG015","SPAG015001",,,"1860"
"6768","2.02","ええか!?","中西with竹内・室田・笠原・川村","スマイレージ"," 十人十色メドレー","SPAG015","SPAG015001",,,"1731"
"6769","2.03","新しい私になれ!","上國料with勝田・佐々木","スマイレージ"," 十人十色メドレー","SPAG015","SPAG015001",,,"1694"
"6770","2.04","カクゴして!","アンジュルム","アンジュルム"," 十人十色メドレー","SPAG015","SPAG015001",,,"1858"
"6771","2.05","「良い奴」","和田彩花・佐々木莉佳子","スマイレージ"," 十人十色メドレー","SPAG015","SPAG015001",,,"1732"
"6772","2.06","自転車チリリン","船木with上國料","スマイレージ"," 十人十色メドレー","SPAG015","SPAG015001",,,"1524"
"6773","2.07","ダンスパフォーマンス","和田彩花・竹内・室田・佐々木・船木","アンジュルム"," 十人十色メドレー","SPAG015","SPAG015001",,,"9999"
"6774","2.08","エイティーン エモーション","川村with中西・笠原","スマイレージ"," 十人十色メドレー","SPAG015","SPAG015001",,,"1748"
"6775","2.09","新・日本のすすめ!","室田with和田彩花・竹内・船木","スマイレージ"," 十人十色メドレー","SPAG015","SPAG015001",,,"1684"
"6776","2.1","私の心","中西・勝田・上國料・笠原・川村","スマイレージ"," 十人十色メドレー","SPAG015","SPAG015001",,,"1687"
"6777","2.11","好きよ、純情反抗期。","勝田with和田彩花・竹内・室田・上國料・笠原・船木・川村","スマイレージ"," 十人十色メドレー","SPAG015","SPAG015001",,,"1621"
"6778","2.12","初恋の貴方へ","佐々木with中西・勝田","スマイレージ"," 十人十色メドレー","SPAG015","SPAG015001",,,"1512"
"6779","2.13","上手く言えない","アンジュルム","アンジュルム"," 十人十色メドレー","SPAG015","SPAG015001",,,"1910"
"6780","2.14","大人の途中","竹内with和田彩花・中西・勝田・室田・佐々木","スマイレージ"," 十人十色メドレー","SPAG015","SPAG015001",,,"1685"
"6781","2.15","ブギートレイン'11","笠原桃奈with上國料・船木・川村","スマイレージ"," 十人十色メドレー","SPAG015","SPAG015001",,,"528"
"6782","2.16","臥薪嘗胆","アンジュルム","アンジュルム"," 十人十色メドレー","SPAG015","SPAG015001",,,"1840"
"6783","3","ドンデンガエシ","アンジュルム","アンジュルム",,"SPAG015","SPAG015001",,,"1855"
"6784","4","大器晩成","アンジュルム","アンジュルム",,"SPAG015","SPAG015001",,,"1803"
"6785","5","マナーモード","アンジュルム","アンジュルム",,"SPAG015","SPAG015001",,,"2043"
"6786","6","涙は蝶に変わる","アンジュルム","アンジュルム",,"SPAG015","SPAG015001",,,"1857"
"6787","7","愛のため今日まで進化してきた人間 愛のためすべて退化してきた人間","アンジュルム","アンジュルム",,"SPAG015","SPAG015001",,,"1911"
"6788","8","出すぎた杭は打たれない","アンジュルム","アンジュルム",,"SPAG015","SPAG015001",,,"1854"
"6789","9","次々続々","アンジュルム","アンジュルム",,"SPAG015","SPAG015001",,,"1886"
"6790","10","乙女の逆襲","アンジュルム","アンジュルム",,"SPAG015","SPAG015001",,,"1804"
"6791","11","キソクタダシクウツクシク","アンジュルム","アンジュルム",,"SPAG015","SPAG015001",,,"2044"
"6792","12","愛さえあればなんにもいらない","アンジュルム","アンジュルム",,"SPAG015","SPAG015001",,,"1976"
"6793","13","Uraha=Lover","アンジュルム","アンジュルム","EN","SPAG015","SPAG015001",,,"2062"
"6794","14","君だけじゃないさ...friends(2018アコースティックVer.)","アンジュルム","アンジュルム","EN","SPAG015","SPAG015001",,,"2045"
"6795","1","泣けないぜ…共感詐欺","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"2061"
"6796","2","汗かいてカルナバル","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1860"
"6797","3","七転び八起き","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1839"
"6798","4","カクゴして!","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1858"
"6799","5.01","ええか!?","中西with竹内・室田・笠原・川村","スマイレージ"," 十人十色メドレー","SPAG016","SPAG016001",,,"1731"
"6800","5.02","新しい私になれ!","上國料with勝田・佐々木","スマイレージ"," 十人十色メドレー","SPAG016","SPAG016001",,,"1694"
"6801","5.03","「良い奴」","和田彩花・佐々木莉佳子","スマイレージ"," 十人十色メドレー","SPAG016","SPAG016001",,,"1732"
"6802","5.04","自転車チリリン","船木with上國料","スマイレージ"," 十人十色メドレー","SPAG016","SPAG016001",,,"1524"
"6803","5.05","ダンスパフォーマンス","和田彩花・竹内・室田・佐々木・船木","アンジュルム"," 十人十色メドレー","SPAG016","SPAG016001",,,"9999"
"6804","5.06","エイティーン エモーション","川村with中西・笠原","スマイレージ"," 十人十色メドレー","SPAG016","SPAG016001",,,"1748"
"6805","5.07","新・日本のすすめ!","室田with和田彩花・竹内・船木","スマイレージ"," 十人十色メドレー","SPAG016","SPAG016001",,,"1684"
"6806","5.08","私の心","中西・勝田・上國料・笠原・川村","スマイレージ"," 十人十色メドレー","SPAG016","SPAG016001",,,"1687"
"6807","5.09","好きよ、純情反抗期。","勝田with和田彩花・竹内・室田・上國料・笠原・船木・川村","スマイレージ"," 十人十色メドレー","SPAG016","SPAG016001",,,"1621"
"6808","5.1","初恋の貴方へ","佐々木with中西・勝田","スマイレージ"," 十人十色メドレー","SPAG016","SPAG016001",,,"1512"
"6809","5.11","大人の途中","竹内with和田彩花・中西・勝田・室田・佐々木","スマイレージ"," 十人十色メドレー","SPAG016","SPAG016001",,,"1685"
"6810","5.12","さよなら さよなら さよなら","笠原with上國料・船木・川村","スマイレージ"," 十人十色メドレー","SPAG016","SPAG016001",,,"1690"
"6811","6","臥薪嘗胆","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1840"
"6812","7","夏将軍","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"2078"
"6813","8","ドンデンガエシ","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1855"
"6814","9","大器晩成","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1803"
"6815","10","マナーモード","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"2043"
"6816","11","涙は蝶に変わる","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1857"
"6817","12","愛のため今日まで進化してきた人間 愛のためすべて退化してきた人間","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1911"
"6818","13","出すぎた杭は打たれない","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1854"
"6819","14","次々続々","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1886"
"6820","15","乙女の逆襲","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1804"
"6821","16","キソクタダシクウツクシク","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"2044"
"6822","17","愛さえあればなんにもいらない","アンジュルム","アンジュルム",,"SPAG016","SPAG016001",,,"1976"
"6823","18","Uraha=Lover","アンジュルム","アンジュルム","EN","SPAG016","SPAG016001",,,"2062"
"6824","19","君だけじゃないさ...friends(2018アコースティックVer.)","アンジュルム","アンジュルム","EN","SPAG016","SPAG016001",,,"2045"
"6825","1","乙女の逆襲","アンジュルム","アンジュルム",,"SPAG017","SPAG017001",,,"1804"
"6826","2","七転び八起き","アンジュルム","アンジュルム",,"SPAG017","SPAG017001",,,"1839"
"6827","3","地球は今日も愛を育む","アンジュルム","スマイレージ",,"SPAG017","SPAG017001",,,"1772"
"6828","4","ミステリーナイト!","アンジュルム","スマイレージ",,"SPAG017","SPAG017001",,,"1747"
"6829","5","愛のため今日まで進化してきた人間 愛のためすべて退化してきた人間","アンジュルム","アンジュルム",,"SPAG017","SPAG017001",,,"1911"
"6830","6","キソクタダシクウツクシク","アンジュルム","アンジュルム",,"SPAG017","SPAG017001",,,"2044"
"6831","7","忘れてあげる","アンジュルム","アンジュルム",,"SPAG017","SPAG017001",,,"1912"
"6832","8","君だけじゃないさ...friends","アンジュルム","アンジュルム",,"SPAG017","SPAG017001",,,"2045"
"6833","9","寒いね。","アンジュルム","スマイレージ",,"SPAG017","SPAG017001",,,"1642"
"6834","10","泣けないぜ…共感詐欺","アンジュルム","アンジュルム",,"SPAG017","SPAG017001",,,"2061"
"6835","11","マナーモード","アンジュルム","アンジュルム",,"SPAG017","SPAG017001",,,"2043"
"6836","12","Uraha=Lover","アンジュルム","アンジュルム",,"SPAG017","SPAG017001",,,"2062"
"6837","13","YEAH YEAH YEAH","アンジュルム","ハロプロ・オールスターズ","EN","SPAG017","SPAG017001",,,"2091"
"6838","14","46億年LOVE","アンジュルム","アンジュルム","EN","SPAG017","SPAG017001","11/10名古屋のみ",,"2099"
"6839","1","乙女の逆襲","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"1804"
"6840","2","七転び八起き","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"1839"
"6841","3","地球は今日も愛を育む","アンジュルム","スマイレージ",,"SPAG018","SPAG018001",,,"1772"
"6842","4","出すぎた杭は打たれない","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"1854"
"6843","5","ミステリーナイト!","アンジュルム","スマイレージ",,"SPAG018","SPAG018001",,,"1747"
"6844","6","愛のため今日まで進化してきた人間 愛のためすべて退化してきた人間","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"1911"
"6845","7","次々続々","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"1886"
"6846","8","キソクタダシクウツクシク","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"2044"
"6847","9","忘れてあげる","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"1912"
"6848","10","君だけじゃないさ...friends","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"2045"
"6849","11","寒いね。","アンジュルム","スマイレージ",,"SPAG018","SPAG018001",,,"1642"
"6850","12","I 無双 Strong!","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"2120"
"6851","13","泣けないぜ…共感詐欺","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"2061"
"6852","14","マナーモード","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"2043"
"6853","15","Uraha=Lover","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"2062"
"6854","16","友よ","アンジュルム","アンジュルム",,"SPAG018","SPAG018001",,,"1862"
"6855","17","46億年LOVE","アンジュルム","アンジュルム","EN","SPAG018","SPAG018001",,,"2099"
"6856","18","タデ食う虫もLike it!","アンジュルム","アンジュルム","EN","SPAG018","SPAG018001",,,"2098"
"6857","1","大器晩成","アンジュルム","アンジュルム",,"SPAG019","SPAG019001",,,"1803"
"6858","2","臥薪嘗胆","アンジュルム","アンジュルム",,"SPAG019","SPAG019001",,,"1840"
"6859","3","出すぎた杭は打たれない","アンジュルム","アンジュルム",,"SPAG019","SPAG019001",,,"1854"
"6860","4","次々続々","アンジュルム","アンジュルム",,"SPAG019","SPAG019001",,,"1886"
"6861","5","糸島Distance","アンジュルム","アンジュルム",,"SPAG019","SPAG019001",,,"1887"
"6862","6","忘れてあげる","アンジュルム","アンジュルム",,"SPAG019","SPAG019001",,,"1912"
"6863","7","上手く言えない","アンジュルム","アンジュルム",,"SPAG019","SPAG019001",,,"1910"
"6864","8","愛さえあればなんにもいらない","アンジュルム","アンジュルム",,"SPAG019","SPAG019001",,,"1976"
"6865","9","君だけじゃないさ...friends","アンジュルム","アンジュルム",,"SPAG019","SPAG019001",,,"2045"
"6866","10","マナーモード","アンジュルム","アンジュルム",,"SPAG019","SPAG019001",,,"2043"
"6867","11","泣けないぜ…共感詐欺","アンジュルム","アンジュルム",,"SPAG019","SPAG019001",,,"2061"
"6868","12","タデ食う虫もLike it!","アンジュルム","アンジュルム","EN","SPAG019","SPAG019001",,,"2098"
"6869","13","46億年LOVE","アンジュルム","アンジュルム","EN","SPAG019","SPAG019001",,,"2099"
"6870","1","赤いイヤホン","アンジュルム","アンジュルム",,"SPAG020","SPAG020001",,,"2121"
"6871","2","愛さえあればなんにもいらない","アンジュルム","アンジュルム",,"SPAG020","SPAG020001",,,"1976"
"6872","3","出すぎた杭は打たれない","アンジュルム","アンジュルム",,"SPAG020","SPAG020001",,,"1854"
"6873","4","キソクタダシクウツクシク","アンジュルム","アンジュルム",,"SPAG020","SPAG020001",,,"2044"
"6874","5","「良い奴」","上國料、笠原、船木、川村、太田、伊勢","スマイレージ",,"SPAG020","SPAG020001",,,"1732"
"6875","6","地球は今日も愛を育む","アンジュルム","スマイレージ",,"SPAG020","SPAG020001",,,"1772"
