"1349","680","可能性の道 (2005 Version)","松浦亜弥","EPCE-7556","つんく","つんく","河野伸"
"1350","681","オリジナル人生","松浦亜弥","EPCE-5259","つんく","つんく","鈴木俊介"
"1351","682","恋してごめんね","松浦亜弥","EPCE-5259","つんく","つんく","河野伸"
"1352","683","私と私と私","松浦亜弥","EPCE-5259","つんく","つんく","高橋諭一"
"1353","684","涙のわけ","松浦亜弥","EPCE-5259","つんく","つんく","AKIRA"
"1354","685","LOVE TRAIN","松浦亜弥","EPCE-5259","つんく","つんく","鈴木Daichi秀行"
"1355","686","さらさらの川","前田有紀","EPCE-5252","上田紅葉","川口真","小西貴雄"
"1356","686","さらさらの川","前田有紀","EPCE-5340","上田紅葉","川口真","小西貴雄"
"1357","687","それは不思議","前田有紀","EPCE-5252","上田紅葉","川口真","小西貴雄"
"1358","688","愛あらばIT'S ALL RIGHT","モーニング娘。","EPCE-5260","つんく","つんく","小西貴雄"
"1359","688","愛あらばIT'S ALL RIGHT","モーニング娘。","EPCE-5277","つんく","つんく","小西貴雄"
"1360","688","愛あらばIT'S ALL RIGHT","モーニング娘。","EPCE-5505","つんく","つんく","小西貴雄"
"1361","689","出来る女","モーニング娘。","EPCE-5260","つんく","つんく","鈴木俊介"
"1362","689","出来る女","モーニング娘。","EPCE-5661","つんく","つんく","鈴木俊介"
"1363","690","LOVE。BELIEVE IT!","後藤真希","PKCP-5034","つんく","つんく","AKIRA"
"1364","691","涙の星","後藤真希","PKCP-5034","つんく","つんく","前嶋康明"
"1365","692","秘密","後藤真希","PKCP-5034","つんく","つんく","朝井泰生"
"1366","693","ペイント イット ゴールド","後藤真希","PKCP-5034","つんく","つんく","棚橋UNA信二"
"1367","694","奇跡の香りダンス。","松浦亜弥","EPCE-5262","つんく","つんく","鈴木Daichi秀行"
"1368","694","奇跡の香りダンス。","松浦亜弥","EPCE-5362","つんく","つんく","鈴木Daichi秀行"
"1369","695","恋した女の子どすえ","安倍なつみ","HKCN-50016","つんく","つんく","鈴木俊介"
"1370","696","…ひとりぼっち…","安倍なつみ","HKCN-50016","つんく","つんく","小西貴雄"
"1371","697","あなた色","安倍なつみ","HKCN-50016","つんく","つんく","鈴木Daichi秀行"
"1372","699","腕組んで帰りたい","安倍なつみ","HKCN-50016","つんく","つんく","高橋諭一"
"1373","700","エーゲ海に抱かれて","飯田圭織","EPCE-2021","三浦徳子","つんく","前野知常"
"1374","700","エーゲ海に抱かれて","飯田圭織","EPCE-5340","三浦徳子","つんく","前野知常"
"1375","700","エーゲ海に抱かれて","飯田圭織","EPCE-2030","三浦徳子","つんく","前野知常"
"1376","701","最後の接吻","飯田圭織","EPCE-2021","つんく","つんく","前野知常"
"1377","702","―OPENING―","ミニモニ。","EPCE-5265","つんく","つんく","Remix:田中直"
"1378","703","WASSUP? 遠慮がテーマ","ミニモニ。","EPCE-5265","つんく","つんく","田中直"
"1379","704","ズキュンLOVE","ミニモニ。","EPCE-5265","つんく","つんく","小西貴雄"
"1380","705","LOST LOVE","ミニモニ。","EPCE-5265","つんく","つんく","AKIRA"
"1381","706","ぎゅっと抱きしめて ＜FOREVER＞","ミニモニ。","EPCE-5265","つんく","つんく","湯浅公一"
"1382","707","―INTERLUDE―(黒ミニモニ。ジャンケンぴょん)","ミニモニ。","EPCE-5265","つんく","つんく","Remix:平田祥一郎"
"1383","708","―ENDING―(白ミニモニ。ジャンケンぴょん)","ミニモニ。","EPCE-5265","つんく","つんく","Remix:平田祥一郎"
"1384","709","元気のない日の子守唄","中澤裕子","EPCE-5264","上田紅葉","川口真","高橋諭一"
"1385","709","元気のない日の子守唄","中澤裕子","EPCE-5305","上田紅葉","川口真","高橋諭一"
"1386","709","元気のない日の子守唄","中澤裕子","EPCE-5591","上田紅葉","川口真","高橋諭一"
"1387","710","長良川の晴れ","中澤裕子","EPCE-5264","つんく","つんく","小西貴雄"
"1388","710","長良川の晴れ","中澤裕子","EPCE-5305","つんく","つんく","小西貴雄"
"1389","710","長良川の晴れ","中澤裕子","EPCE-5591","つんく","つんく","小西貴雄"
"1390","711","想い出がいっぱい","安倍なつみ","PKCP-5035","阿木燿子","鈴木キサブロー","矢野博康"
"1391","712","制服","カントリー娘。","PKCP-5035","松本隆","呉田軽穂","高橋諭一"
"1392","713","いい日旅立ち","後藤真希","PKCP-5035","谷村新司","谷村新司","矢野博康"
"1393","716","Best Friend","保田圭","PKCP-5035","玉城千春","玉城千春","たいせー"
"1394","717","ミセス・ロビンソン","安倍なつみ・中澤裕子","PKCP-5035","PAUL SIMON","PAUL SIMON","矢野博康"
"1395","718","スカボロー・フェア","松浦亜弥","PKCP-5035","PAUL SIMON、ARTHER GARTFUNKEL","PAUL SIMON、ARTHER GARTFUNKEL","たいせー"
"1396","719","今日の日はさようなら","保田圭","PKCP-5035","金子詔一","金子詔一","前野知常"
"1397","720","学生時代","中澤裕子","PKCP-5035","平岡精二","平岡精二","坂井紀雄"
"1398","722","ぼくの好きな先生","中澤裕子・安倍なつみ・保田圭 ・後藤真希・松浦亜弥・カントリー娘。","PKCP-5035","忌野清志郎","肝沢幅一","竹中文一"
"1399","723","友情 〜心のブスにはならねぇ!〜","モーニング娘。おとめ組","EPCE-5268","つんく","つんく","鈴木俊介"
"1400","724","さくら満開","モーニング娘。さくら組","EPCE-5267","つんく","つんく","高橋諭一"
"1401","725","あなたなしでは生きてゆけない","Berryz工房","PKCP-5036","つんく","つんく","AKIRA"
"1402","725","あなたなしでは生きてゆけない","Berryz工房","PKCP-5043","つんく","つんく","AKIRA"
"1403","725","あなたなしでは生きてゆけない(FUNKY remix)","Berryz工房","PKCP-5043","つんく","つんく","AKIRA"
"1404","725","あなたなしでは生きてゆけない","Berryz工房","PKCP-5062","つんく","つんく","AKIRA"
"1405","725","あなたなしでは生きてゆけない(2013Ver.)","Berryz工房","PKCP-5222","つんく","つんく","AKIRA"
"1406","725","あなたなしでは生きてゆけない(2013Ver.)","Berryz工房","PKCP-5257","つんく","つんく","AKIRA"
"1407","725","あなたなしでは生きてゆけない","Berryz工房","PKCP-5278","つんく","つんく","AKIRA"
"1408","725","あなたなしでは生きてゆけない(04-13-15完熟Completion Ver.)","Berryz工房","PKCP-5278","つんく","つんく","AKIRA"
"1409","725","あなたなしでは生きてゆけない(Berryz工房ラストコンサート2015 Berryz工房行くべぇ〜!Ver.)","Berryz工房","EPCE-7163","つんく","つんく","AKIRA"
"1410","725","あなたなしでは生きてゆけない","Berryz工房","PKCP-5312","つんく","つんく","AKIRA"
"1411","725","あなたなしでは生きてゆけない","Berryz工房","EPCE-7556","つんく","つんく","AKIRA"
"1412","726","BERRY FIELDS","Berryz工房","PKCP-5036","つんく","つんく","守尾崇"
"1413","726","BERRY FIELDS","Berryz工房","PKCP-5278","つんく","つんく","守尾崇"
"1414","727","風信子(ヒヤシンス)","松浦亜弥","EPCE-5278","谷村新司","谷村新司","小島久政"
"1415","727","風信子(ヒヤシンス)","松浦亜弥","EPCE-5362","谷村新司","谷村新司","小島久政"
"1416","728","逢いたくて","松浦亜弥","EPCE-5278","谷村新司","谷村新司","小島久政"
"1417","729","初恋","松浦亜弥","EPCE-5278","つんく","つんく","平田祥一郎"
"1418","730","サヨナラのLOVE SONG","後藤真希","PKCP-5038","つんく","つんく","馬飼野康二"
"1419","730","サヨナラのLOVE SONG","後藤真希","PKCP-5049","つんく","つんく","馬飼野康二"
"1420","730","サヨナラのLOVE SONG(純情Version)","後藤真希","PKCP-5063","つんく","つんく","馬飼野康二"
"1421","731","DANCE DANCE DANCE","後藤真希","PKCP-5038","つんく","つんく","小西貴雄"
"1422","732","ジュニアLOVE。","後藤真希","PKCP-5038","つんく","つんく","高橋諭一"
"1423","733","YAH! 愛したい!","モーニング娘。","EPCE-5277","つんく","つんく","鈴木Daichi秀行"
"1424","734","ラッキーチャチャチャ!","ミニモニ。","EPCE-5280","つんく","つんく","鈴木Daichi秀行"
"1425","735","笑顔のデート 最後のデート","ミニモニ。","EPCE-5280","つんく","つんく","AKIRA"
"1426","736","ファイティングポーズはダテじゃない!","Berryz工房","PKCP-5037","つんく","つんく","高橋諭一"
"1427","736","ファイティングポーズはダテじゃない!","Berryz工房","PKCP-5043","つんく","つんく","高橋諭一"
"1428","736","ファイティングポーズはダテじゃない!","Berryz工房","PKCP-5078","つんく","つんく","高橋諭一"
"1429","736","ファイティングポーズはダテじゃない!","Berryz工房","PKCP-5278","つんく","つんく","高橋諭一"
"1430","737","夏わかめ","Berryz工房","PKCP-5037","つんく","つんく","高橋諭一"
"1431","737","夏わかめ","Berryz工房","PKCP-5278","つんく","つんく","高橋諭一"
"1432","738","浪漫 〜MY DEAR BOY〜","モーニング娘。","EPCE-5286","つんく","つんく","鈴木俊介"
"1433","738","浪漫 〜MY DEAR BOY〜","モーニング娘。","EPCE-5341","つんく","つんく","鈴木俊介"
"1434","738","浪漫 〜MY DEAR BOY〜","モーニング娘。","EPCE-5340","つんく","つんく","鈴木俊介"
"1435","738","浪漫 〜MY DEAR BOY〜","モーニング娘。","EPCE-5505","つんく","つんく","鈴木俊介"
"1436","738","浪漫 〜MY DEAR BOY〜","ドリーム モーニング娘。","EPCE-5774","つんく","つんく","鈴木俊介"
"1437","739","ファインエモーション!","モーニング娘。","EPCE-5286","つんく","つんく","鈴木Daichi秀行"
"1438","739","ファインエモーション!","モーニング娘。","EPCE-5661","つんく","つんく","鈴木Daichi秀行"
"1439","740","恋のバカンス","W","EPCE-5288","岩谷時子","宮川泰","鈴木Daichi秀行"
"1440","740","恋のバカンス","W","EPCE-5289","岩谷時子","宮川泰","鈴木Daichi秀行"
"1441","741","月影のナポリ (Tintarella Di Luna)","W","EPCE-5288","Franco Migliacci (訳詞：千家春)","Bruno Defilippi","鈴木Daichi秀行"
"1442","742","悲しき16才 (HEARTACHES AT SWEET SIXTEEN)","W","EPCE-5288","Ira Kosloff、Irving Reid、Tony Springer (訳詞：音羽たかし)","Ira Kosloff、Irving Reid、Tony Springer","高橋諭一"
"1443","743","ピリリと行こう!","Berryz工房","PKCP-5040","つんく","つんく","平田祥一郎"
"1444","743","ピリリと行こう!","Berryz工房","PKCP-5043","つんく","つんく","平田祥一郎"
"1445","743","ピリリと行こう!(MORE ピリリ Remix)","Berryz工房","EPCE-5340","つんく","つんく","平田祥一郎"
"1446","743","ピリリと行こう!","Berryz工房","PKCP-5062","つんく","つんく","平田祥一郎"
"1447","743","ピリリと行こう!","Berryz工房","PKCP-5278","つんく","つんく","平田祥一郎"
"1448","744","かっちょええ!","Berryz工房","PKCP-5040","つんく","つんく","田中直"
"1449","744","かっちょええ!","Berryz工房","PKCP-5278","つんく","つんく","田中直"
"1450","745","DO MY BEST","中澤裕子","EPCE-5270","つんく","つんく","鈴木俊介"
"1451","745","DO MY BEST","中澤裕子","EPCE-5305","つんく","つんく","鈴木俊介"
"1452","745","DO MY BEST","中澤裕子","EPCE-5340","つんく","つんく","鈴木俊介"
"1453","745","DO MY BEST","中澤裕子","EPCE-5591","つんく","つんく","鈴木俊介"
"1454","746","きっと どこかに赤い糸","中澤裕子","EPCE-5270","つんく","つんく","高橋諭一"
"1455","747","サウスポー","W","EPCE-5289","阿久悠","都倉俊一","渡部チェル"
"1456","748","渚の『・・・・・』","W","EPCE-5289","秋元康","後藤次利","湯浅公一"
"1457","749","白い色は恋人の色","W","EPCE-5289","北山修","加藤和彦","高橋諭一"
"1458","751","淋しい熱帯魚","W","EPCE-5289","及川眠子","尾関昌也","清水俊也"
"1459","752","かけめぐる青春","W","EPCE-5289","石原信一","あかのたちお","朝井泰生"
"1460","753","渚のシンドバッド","W","EPCE-5289","阿久悠","都倉俊一","朝井泰生"
"1461","753","渚のシンドバッド","モーニング娘。","EPCE-5585","阿久悠","都倉俊一","朝井泰生"
"1462","754","恋のインディアン人形","W","EPCE-5289","さいとう大三","筒美京平","朝井泰生"
"1463","755","好きよキャプテン","W","EPCE-5289","松本隆","森田公一","酒井ミキオ"
"1464","756","センチ・メタル・ボーイ","W","EPCE-5289","売野雅勇","井上大輔","市川淳"
"1465","757","お誂え向きのDestiny","W","EPCE-5289","川島だりあ","川島だりあ","渡部チェル"
"1466","758","Give Me Up","W","EPCE-5289","Michael De San Antonio、Michal Nigro Pierre (訳詞：森雪之丞)","Mario Giuseppe Nigro","ラフ＆ピース"
"1467","758","GIVE ME UP","メロン記念日","EPCE-5600","Michael De San Antonio、Michal Nigro Pierre (訳詞：森雪之丞)","Mario Giuseppe Nigro","ラフ＆ピース"
"1468","758","GIVE ME UP","メロン記念日","UFCW-1071","Michael De San Antonio / Pierre Michel Nigro","Mario Giuseppe Nigro","前山田健一"
"1469","759","情熱の花(PASSION FLOWER)","W","EPCE-5289","Bunny Botkin、Gilbert A Garfield、Pat Murtagh (訳詞：音羽たかし、水島哲)","Ludwig Van Beethoven","高橋諭一"
"1470","760","だって 生きてかなくちゃ","安倍なつみ","HKCN-50017","つんく","つんく","鈴木Daichi秀行"
"1471","760","だって 生きてかなくちゃ","安倍なつみ","EPCE-5340","つんく","つんく","鈴木Daichi秀行"
"1472","760","だって 生きてかなくちゃ","安倍なつみ","HKCN-50034","つんく","つんく","鈴木Daichi秀行"
"1473","760","だって 生きてかなくちゃ","安倍なつみ","HKCN-50070","つんく","つんく","鈴木Daichi秀行"
"1474","761","恋にジェラシー申し上げます","安倍なつみ","HKCN-50017","つんく","つんく","湯浅公一"
"1475","762","涙の太陽","メロン記念日","EPCE-5282","助川和子","中島安敏","鈴木Daichi秀行"
"1476","762","涙の太陽","メロン記念日","EPCE-5342","助川和子","中島安敏","鈴木Daichi秀行"
"1477","762","涙の太陽","メロン記念日","EPCE-5340","助川和子","中島安敏","鈴木Daichi秀行"
"1478","762","涙の太陽","メロン記念日","EPCE-5600","助川和子","中島安敏","鈴木Daichi秀行"
"1479","763","さあ、早速盛り上げて 行こか〜!!","メロン記念日","EPCE-5282","つんく","つんく","鈴木Daichi秀行"
"1480","763","さあ、早速盛り上げて 行こか〜!!","メロン記念日","EPCE-5439","つんく","つんく","鈴木Daichi秀行"
"1481","763","さあ、早速盛り上げて 行こか〜!!","メロン記念日","EPCE-5702","つんく","つんく","鈴木Daichi秀行"
"1482","764","日直 〜芸能人の会話〜","Berryz工房","PKCP-5043","つんく","つんく","田中直"
"1483","765","恋はひっぱりだこ","Berryz工房","PKCP-5043","つんく","つんく","鈴木俊介"
"1484","765","恋はひっぱりだこ","Berryz工房","PKCP-5312","つんく","つんく","鈴木俊介"
"1485","765","恋はひっぱりだこ","嗣永桃子","PKCP-5312","つんく","つんく","鈴木俊介"
"1486","766","蝉","Berryz工房","PKCP-5043","つんく","つんく","高橋諭一"
"1487","767","安心感","Berryz工房","PKCP-5043","つんく","つんく","湯浅公一"
"1488","768","小遣いUP大作戦","Berryz工房","PKCP-5043","つんく","つんく","米光亮"
"1489","769","TODAY IS MY BIRTHDAY","Berryz工房","PKCP-5043","つんく","つんく","平田祥一郎"
"1490","770","Bye Bye またね","Berryz工房","PKCP-5043","つんく","つんく","小西貴雄"
"1491","771","横浜蜃気楼","後藤真希","PKCP-5041","つんく","はたけ","西田昌史"
"1492","771","横浜蜃気楼","後藤真希","EPCE-5340","つんく","はたけ","西田昌史"
"1493","771","横浜蜃気楼","後藤真希","PKCP-5049","つんく","はたけ","西田昌史"
"1494","771","横浜蜃気楼","後藤真希","PKCP-5063","つんく","はたけ","西田昌史"
"1495","772","BLUE ISLAND","後藤真希","PKCP-5041","つんく","はたけ","鈴木俊介"
"1496","773","強がり","中澤裕子","EPCE-5305","つんく","つんく","渡部チェル"
"1497","774","心機一転〜CHANGING THE MIND〜","中澤裕子","EPCE-5305","つんく","つんく","平田祥一郎"
"1498","775","女子かしまし物語","モーニング娘。","EPCE-5303","つんく","つんく","鈴木Daichi秀行 (ブラスアレンジ：竹上良成)"
"1499","775","女子かしまし物語","モーニング娘。","EPCE-5341","つんく","つんく","鈴木Daichi秀行 (ブラスアレンジ：竹上良成)"
"1500","775","女子かしまし物語2","モーニング娘。","EPCE-5341","つんく","つんく","鈴木Daichi秀行 (ブラスアレンジ：竹上良成)"
"1501","775","女子かしまし物語3","モーニング娘。","EPCE-5387","つんく","つんく","鈴木Daichi秀行 (ブラスアレンジ：竹上良成)"
"1502","775","女子かしまし物語","モーニング娘。","EPCE-5505","つんく","つんく","鈴木Daichi秀行 (ブラスアレンジ：竹上良成)"
"1503","775","女子かしまし物語(2011ドリムス。Ver.)","ドリーム モーニング娘。","EPCE-5774","つんく","つんく","鈴木Daichi秀行"
"1504","775","女子かしまし物語(モーニング娘。'17 Ver.)","モーニング娘。'17","EPCE-7371","つんく","つんく","鈴木Daichi秀行 (ブラスアレンジ：竹上良成)"
"1505","775","女子かしまし物語(モーニング娘。'21 Ver.)","モーニング娘。'21","UFDL-1491","つんく","つんく","鈴木Daichi秀行 (ブラスアレンジ：竹上良成)"
"1506","776","がんばれ 日本 サッカー ファイト!","モーニング娘。","EPCE-5303","つんく","つんく","小西貴雄"
"1507","776","がんばれ 日本 サッカー ファイト!","モーニング娘。","EPCE-5661","つんく","つんく","小西貴雄"
"1508","777","YOUR SONG 〜青春宣誓〜","松浦亜弥","EPCE-5292","つんく","つんく","鈴木俊介"
"1509","777","YOUR SONG 〜青春宣誓〜","松浦亜弥","EPCE-5340","つんく","つんく","鈴木俊介"
"1510","778","シャイニング デイ","松浦亜弥","EPCE-5292","つんく","つんく","湯浅公一"
"1511","779","ドアの向こうでBellが鳴ってた","飯田圭織","EPCE-2025","三浦徳子","つんく","馬飼野康二"
"1512","779","ドアの向こうでBellが鳴ってた","飯田圭織","EPCE-2030","三浦徳子","つんく","馬飼野康二"
"1513","780","泣かずにいられない私です","飯田圭織","EPCE-2025","三浦徳子","つんく","馬飼野康二"
"1514","781","シャイニング 愛しき貴方","カントリー娘。に紺野と藤本(モーニング娘。)","EPCE-5306","つんく","つんく","鈴木俊介"
"1515","781","シャイニング 愛しき貴方","カントリー娘。に紺野と藤本(モーニング娘。)","EPCE-5340","つんく","つんく","鈴木俊介"
"1516","781","シャイニング 愛しき貴方","カントリー娘。に紺野と藤本(モーニング娘。)","EPCE-5421","つんく","つんく","鈴木俊介"
"1517","781","シャイニング 愛しき貴方","カントリー娘。に紺野と藤本(モーニング娘。)","EPCE-5597","つんく","つんく","鈴木俊介"
"1518","782","恋のテレフォン GOAL","安倍なつみ","HKCN-50019","つんく","つんく","高橋諭一"
"1519","782","恋のテレフォン GOAL","安倍なつみ","HKCN-50034","つんく","つんく","高橋諭一"
"1520","782","恋のテレフォンGOAL","安倍なつみ","HKCN-50070","つんく","つんく","高橋諭一"
"1521","783","OLの事情","安倍なつみ","HKCN-50019","つんく","つんく","中野定博"
"1522","784","あぁ いいな!","W","EPCE-5308","つんく","つんく","鈴木Daichi秀行"
"1523","784","あぁ いいな!","W","EPCE-5355","つんく","つんく","鈴木Daichi秀行"
"1524","785","乙女の携帯電話の秘密","W","EPCE-5308","つんく","つんく","平田祥一郎"
"1525","786","ハピネス 〜幸福歓迎!〜","Berryz工房","PKCP-5044","つんく","つんく","守尾崇"
"1526","786","ハピネス 〜幸福歓迎!〜","Berryz工房","PKCP-5061","つんく","つんく","守尾崇"
"1527","786","ハピネス 〜幸福歓迎!〜","Berryz工房","PKCP-5257","つんく","つんく","守尾崇"
"1528","786","ハピネス 〜幸福歓迎!〜","Berryz工房","PKCP-5278","つんく","つんく","守尾崇"
"1529","787","友情 純情 oh 青春","Berryz工房","PKCP-5044","つんく","つんく","鈴木俊介"
"1530","787","友情 純情 oh 青春","Berryz工房","PKCP-5278","つんく","つんく","鈴木俊介"
"1531","788","恋のヌケガラ","美勇伝","PKCP-5048","湯川れい子","はたけ","鈴木Daichi秀行"
"1532","788","恋のヌケガラ","美勇伝","EPCE-5340","湯川れい子","はたけ","鈴木Daichi秀行"
"1533","788","恋のヌケガラ","美勇伝","PKCP-5059","湯川れい子","はたけ","鈴木Daichi秀行"
"1534","788","恋のヌケガラ","美勇伝","PKCP-5103","湯川れい子","はたけ","鈴木Daichi秀行"
"1535","789","銀杏〜秋の空と私の心〜","美勇伝","PKCP-5048","つんく","つんく","鈴木俊介"
"1536","790","西新宿で逢ったひと","前田有紀","PKCP-2002","田形美喜子","吉川慶","馬飼野康二"
"1537","790","西新宿で逢ったひと","前田有紀","EPCE-5383","田形美喜子","吉川慶","馬飼野康二"
"1538","791","月列車","前田有紀","PKCP-2002","峰崎林二郎","花岡優平","馬飼野康二"
"1539","792","恋愛戦隊シツレンジャー","後浦なつみ","EPCE-5337","つんく","つんく","鈴木Daichi秀行"
"1540","792","恋愛戦隊シツレンジャー(後藤Version)","後藤真希","PKCP-5049","つんく","つんく","鈴木Daichi秀行"
"1541","792","恋愛戦隊シツレンジャー","後浦なつみ","EPCE-5604","つんく","つんく","鈴木Daichi秀行"
"1542","793","LOVE LIKE CRAZY","後浦なつみ","EPCE-5337","つんく","つんく","AKIRA"
"1543","793","LOVE LIKE CRAZY(Smooth Jazzy Mix)","後浦なつみ","EPCE-5340","つんく","つんく","AKIRA"
"1544","794","ロボキッス","W","EPCE-5312","つんく","つんく","高橋諭一、田中直"
"1545","794","ロボキッス(次世代 Remix)","W","EPCE-5340","つんく","つんく","高橋諭一、田中直"
"1546","794","ロボキッス","W","EPCE-5355","つんく","つんく","高橋諭一、田中直"
"1547","794","ロボキッス","W","UFCW-1071","つんく","つんく","高橋諭一"
"1548","795","SEXY SNOW","W","EPCE-5312","つんく","つんく","鈴木Daichi秀行"
"1549","795","SEXY SNOW","W","EPCE-7556","つんく","つんく","鈴木Daichi秀行"
"1550","796","渡良瀬橋","松浦亜弥","EPCE-5332","森高千里","斉藤英夫","馬飼野康二"
"1551","796","渡良瀬橋(後藤Version)","後藤真希","PKCP-5049","森高千里","斉藤英夫","馬飼野康二"
"1552","796","渡良瀬橋","松浦亜弥","EPCE-5362","森高千里","斉藤英夫","馬飼野康二"
"1553","796","渡良瀬橋","松浦亜弥","EPCE-5732","森高千里","斉藤英夫","高橋諭一"
"1554","797","I LOVE YOUの続き","松浦亜弥","EPCE-5332","つんく","つんく","平田祥一郎"
"1555","798","シャンパンの恋","メロン記念日","EPCE-5334","つんく","今井千尋","鈴木俊介"
"1556","798","シャンパンの恋","メロン記念日","EPCE-5342","つんく","今井千尋","鈴木俊介"
"1557","798","シャンパンの恋","メロン記念日","EPCE-5600","つんく","今井千尋","鈴木俊介"
"1558","799","恋の仕組み。","メロン記念日","EPCE-5334","つんく","つんく","高橋諭一"
"1559","799","恋の仕組み。","メロン記念日","EPCE-5702","つんく","つんく","高橋諭一"
"1560","800","涙が止まらない放課後","モーニング娘。","EPCE-5335","つんく","つんく","鈴木俊介"
"1561","800","涙が止まらない放課後","モーニング娘。","EPCE-5341","つんく","つんく","鈴木俊介"
"1562","800","涙が止まらない放課後","モーニング娘。","EPCE-5505","つんく","つんく","鈴木俊介"
"1563","801","寝坊です。デートなのに…","モーニング娘。","EPCE-5335","つんく","つんく","AKIRA"
"1564","801","寝坊です。デートなのに…","モーニング娘。","EPCE-5661","つんく","つんく","AKIRA"
"1565","802","恋の呪縛","Berryz工房","PKCP-5045","つんく","つんく","平田祥一郎"
"1566","802","恋の呪縛","Berryz工房","PKCP-5061","つんく","つんく","平田祥一郎"
"1567","802","恋の呪縛","Berryz工房","PKCP-5278","つんく","つんく","平田祥一郎"
"1568","802","恋の呪縛","こぶしファクトリー","EPCE-7268","つんく","つんく","平田祥一郎"
"1569","803","パッション E-CHA E-CHA","Berryz工房","PKCP-5045","つんく","つんく","平田祥一郎"
"1570","803","パッション E-CHA E-CHA","Berryz工房","PKCP-5278","つんく","つんく","平田祥一郎"
"1571","804","さよなら「友達にはなりたくないの」","後藤真希","PKCP-5046","つんく","たいせー","鈴木Daichi秀行"
"1572","804","さよなら「友達にはなりたくないの」","後藤真希","PKCP-5049","つんく","たいせー","鈴木Daichi秀行"
"1573","804","さよなら「友達にはなりたくないの」","後藤真希","PKCP-5063","つんく","たいせー","鈴木Daichi秀行"
"1574","805","ALL MY LOVE 〜22世紀〜","後藤真希","PKCP-5046","つんく","つんく","AKIRA"
"1575","806","天才! LET'S GO あややム","あややム with エコハムず","EPCE-5331","つんく","つんく","田中直"
"1576","807","エコのワルツ","エコハムず","EPCE-5331","つんく","つんく","鈴木Daichi秀行"
"1577","807","エコのワルツ","エコハムず(エコモニ。)","UFCW-1071","つんく","つんく","鈴木Daichi秀行"
"1578","808","刹那さ Ranking","メロン記念日","EPCE-5342","三浦徳子","たいせー","たいせー"
"1579","809","キライ、スキ スキ スキ ホント、ウソ ウソ ウソ","メロン記念日","EPCE-5342","三浦徳子","はたけ","矢野博康"
"1580","810","レモンタルト","メロン記念日","EPCE-5342","今井千尋","今井千尋","鈴木俊介"
"1581","811","愛してはいけない…","メロン記念日","EPCE-5342","牧穂エミ","はたけ","K-MUTO"
"1582","812","ラストシーン","メロン記念日","EPCE-5342","まこと","はたけ","K-MUTO"
"1583","813","努力・系・美人","メロン記念日","EPCE-5342","さいとういんこ","たいせー","矢野博康"
"1584","814","THE 二枚目〜ON MY WAY〜","メロン記念日","EPCE-5342","まこと、つんく","たいせー","小西貴雄"
"1585","815","ALL FOR ONE & ONE FOR ALL!","H.P.オールスターズ","EPCE-5343","つんく","つんく","鈴木Daichi秀行"
"1586","815","ALL FOR ONE & ONE FOR ALL!","H.P.オールスターズ","EPCE-5340","つんく","つんく","鈴木Daichi秀行"
"1587","815","ALL FOR ONE & ONE FOR ALL!","H.P.オールスターズ","EPCE-5604","つんく","つんく","鈴木Daichi秀行"
"1588","816","三角関係","H.P.オールスターズ","EPCE-5343","つんく","つんく","高橋諭一"
"1589","817","好きになっちゃいけない人","H.P.オールスターズ","EPCE-5343","つんく","つんく","平田祥一郎"
"1590","818","すき焼き","モーニング娘。","EPCE-5341","つんく","つんく","高橋諭一"
"1591","819","春の歌","モーニング娘。","EPCE-5341","つんく","つんく","馬飼野康二"
"1592","820","直感 〜時として恋は〜","モーニング娘。","EPCE-5341","つんく","つんく","鈴木俊介"
"1593","820","直感2 〜逃した魚は大きいぞ!〜","モーニング娘。","EPCE-5379","つんく","つんく","鈴木俊介"
"1594","820","直感 〜時として恋は〜(LIVE Ver.)","モーニング娘。","EPCE-5383","つんく","つんく","鈴木俊介"
"1595","820","直感2 〜逃した魚は大きいぞ!〜 (全くその通リミックス)","モーニング娘。","EPCE-5387","つんく","つんく","鈴木俊介"
"1596","820","直感2 〜逃した魚は大きいぞ!〜","モーニング娘。","EPCE-5505","つんく","つんく","鈴木俊介"
"1597","821","独占欲","モーニング娘。","EPCE-5341","つんく","つんく","平田祥一郎"
"1598","822","レモン色とミルクティ","モーニング娘。","EPCE-5341","つんく","つんく","高橋諭一"
"1599","823","声","モーニング娘。","EPCE-5341","つんく","つんく","橋本由香利"
"1600","824","HELP!!","モーニング娘。","EPCE-5341","つんく","つんく","湯浅公一"
"1601","824","HELP!! 〜エコモニ。の熱っちぃ地球を冷ますんだっ。〜","エコモニ。","EPCE-5340","つんく","つんく","湯浅公一"
"1602","824","HELP!! 〜エコモニ。の熱っちぃ地球を冷ますんだっ。2005〜","エコモニ。&モーニング娘。","EPCE-5383","つんく","つんく","湯浅公一"
"1603","824","HELP!!〜エコモニ。の熱っちぃ地球を冷ますんだっ。","エコモニ。","EPCE-5604","つんく","つんく","湯浅公一"
"1604","825","SHIP TO THE FUTURE","モーニング娘。","EPCE-5341","つんく","つんく","湯浅公一"
"1605","826","GOOD BYE HELLO","安倍なつみ・石川梨華","EPCE-5340","つんく","つんく","渡部チェル"
"1606","828","未来図","飯田圭織","EPCE-2030","佐藤純子","Rie","前野知常"
"1607","829","歩いてゆこう…未来へ","飯田圭織","EPCE-2030","飯田圭織","芦沢和則","前野知常"
