"489","げんき印の大盛りソング","ミニモニ。と高橋愛+4KIDS",NULL
"490","お菓子つくっておっかすぃ〜!","ミニモニ。",NULL
"491","パイナップルパラダイス","ココナッツ娘。",NULL
"492","△□○さんかくしかくまるいもの","安倍なつみ",NULL
"493","お星さまになったチューリップ","稲葉貴子",NULL
"494","たけちゃん","矢口真里",NULL
"495","ころころ石ころくん","後藤真希",NULL
"496","カブトムシとクワガタ","加護亜依",NULL
"497","動物園","稲葉貴子",NULL
"498","愛はりんご","安倍なつみ",NULL
"499","朝昼夜の唄","飯田圭織",NULL
"500","かけっこかっこ","辻希美",NULL
"501","かおの唄","ミカ",NULL
"502","わが家","保田圭",NULL
"503","キャベツの青春","稲葉貴子",NULL
"504","ハッピーハッピプリンセス","アヤカ",NULL
"505","夜","稲葉貴子",NULL
"506","ミニハムずの結婚ソング","ミニハムず",NULL
"507","ミニハム汽車","ミニハムず",NULL
"508","草原の人","松浦亜弥",NULL
"509","YOKOHAMA SING A SONG","松浦亜弥",NULL
"510","新しい恋の初デート","カントリー娘。に石川梨華(モーニング娘。)",NULL
"511","YES! POCKY GIRLS","ポッキーガールズ",NULL
"512","女神 〜Mousseな優しさ〜","ビーナスムース",NULL
"513","サン・トワ・マミー","後藤真希",NULL
"514","君といつまでも","後藤真希",NULL
"515","あなたの彼女","松浦亜弥",NULL
"516","ダイアリー","松浦亜弥",NULL
"517","SHINE MORE","松浦亜弥",NULL
"518","From That Sky〜替え玉は硬メンで〜","松浦亜弥",NULL
"519","デート日和","松浦亜弥",NULL
"520","ナビが壊れた王子様(LOVE CHANCE)","松浦亜弥",NULL
"521","元彼","松浦亜弥",NULL
"522","赤いフリージア","メロン記念日",NULL
"523","遠慮はなしよ!","メロン記念日",NULL
"524","愛ってどんな×××?","後藤真希",NULL
"525","デート注意報","後藤真希",NULL
"526","盛り上がるしかないでしょ!","後藤真希",NULL
"527","晴れた日のマリーン","後藤真希",NULL
"528","ブギートレイン'03","藤本美貴",NULL
"529","大切","藤本美貴",NULL
"530","がんばっちゃえ!","モーニング娘。とハロー!プロジェクト・キッズ＋後藤真希",NULL
"531","HEY! 未来","モーニング娘。","https://www.youtube.com/embed/gVQRCGHG_SQ"
"532","私はこの世で一番美人","中澤裕子",NULL
"533","ふしぎなポケット","高橋愛と冷蔵",NULL
"535","モーニング娘。のひょっこりひょうたん島","モーニング娘。","https://www.youtube.com/embed/-V00wFBhVkg"
"536","宝石箱","モーニング娘。",NULL
"537","駅前の大ハプニング","藤本美貴",NULL
"538","涙GIRL","藤本美貴",NULL
"539","銀色の永遠","藤本美貴",NULL
"540","満月","藤本美貴",NULL
"541","恋のツイスト&笑っちゃいなタウン","後藤真希",NULL
"542","プリーズ ドント クライ!","後藤真希",NULL
"543","A HARD AGE 日本!","後藤真希",NULL
"544","I LOVE 先輩","後藤真希",NULL
"545","クラッときちゃうな!","後藤真希",NULL
"546","西田一家の歌","後藤真希",NULL
"547","予感","後藤真希",NULL
"548","HELP","後藤真希",NULL
"549","ダダンダダン","後藤真希",NULL
"550","好き","後藤真希",NULL
"551","メロン記念日のテーマ","メロン記念日",NULL
"552","ANNIVERSARY","メロン記念日",NULL
"553","眠らない夜","メロン記念日",NULL
"554","ENDLESS YOUTH","メロン記念日",NULL
"555","ね〜え?","松浦亜弥",NULL
"556","女の友情問題","松浦亜弥",NULL
"557","うわさのSEXY GUY","後藤真希",NULL
"558","彼、旅行中なり","後藤真希",NULL
"559","intro","モーニング娘。",NULL
"560","TOP!","モーニング娘。",NULL
"561","友達(♀)が気に入っている男からの伝言","モーニング娘。",NULL
"562","「すっごい仲間」","モーニング娘。",NULL
"563","強気で行こうぜ!","モーニング娘。",NULL
"564","「すごく好きなのに…ね」","モーニング娘。",NULL
"565","卒業旅行〜モーニング娘。旅立つ人に贈る唄〜","モーニング娘。",NULL
"566","野菜 is great!","石川梨華・小川麻琴・アヤカ・大谷雅恵",NULL
"567","笑顔バンザイ","安倍なつみ・前田有紀・松浦亜弥",NULL
"568","はや〜い乗り物","新垣里沙・稲葉貴子・あさみ・松浦亜弥",NULL
"569","なみだのメニュー","安倍なつみ・保田 圭・後藤真希",NULL
"570","ともだちだもんね","加護亜依・斉藤瞳・前田有紀・藤本美貴",NULL
"571","ウッフン アッフン プッチュンパ〜恋する天使と呼んでよね〜","辻 希美・加護亜依・アヤカ・里田まい",NULL
"572","発表会","矢口真里・ミカ",NULL
"573","『花』","稲葉貴子・ミカ・大谷雅恵・前田有紀",NULL
"574","キラッキー","吉澤ひとみ・高橋愛・あさみ・柴田あゆみ",NULL
"575","バルコニーじゃなくて縁側といいます","保田 圭・稲葉貴子・松浦亜弥",NULL
"576","キュッ! キュッ! キュッ!","辻 希美・紺野あさ美・ミカ・村田めぐみ・前田有紀・藤本美貴・里田まい",NULL
"577","ざぶとん とん","飯田圭織・矢口真里・後藤真希・斉藤 瞳",NULL
"578","海よごめんね","紺野あさ美・後藤真希・アヤカ・柴田あゆみ",NULL
"579","すいかのたね","稲葉貴子・あさみ・前田有紀",NULL
"580","「また会えるよね」","稲葉貴子・村田めぐみ・前田有紀・里田まい",NULL
"581","ロックンロール県庁所在地 〜おぼえちゃいなシリーズ〜","ミニモニ。",NULL
"582","おしゃべりすきやねん","ミニモニ。",NULL
"583","オサヴリオ〜愛は待ってくれない〜","飯田圭織",NULL
"584","シェルブールの雨傘","飯田圭織",NULL
"585","イパネマの娘","飯田圭織",NULL
"586","無造作紳士","飯田圭織",NULL
"587","エヘ ヤ〜さようなら〜","飯田圭織",NULL
"588","ダウン・タウン","飯田圭織",NULL
"589","アモーレ・スクーザミ","飯田圭織",NULL
"590","素敵な王子様","飯田圭織",NULL
"591","乙女の涙","飯田圭織",NULL
"592","バラ色の人生","飯田圭織",NULL
"593","AS FOR ONE DAY","モーニング娘。","https://www.youtube.com/embed/sf2rstEzbFI"
"594","母と娘のデュエットソング","おけいさんと安倍なつみ",NULL
"595","恋","おけいさんと安倍なつみ",NULL
"596","チャンス of LOVE","メロン記念日",NULL
"597","夏","メロン記念日",NULL
"598","ミニモニ。数え歌 〜お風呂ば〜じょん〜","ミニモニ。",NULL
"599","ひとりぼっちの部屋","矢口真里",NULL
"600","異邦人","保田圭",NULL
"601","真夜中のドア〜Stay With Me","メロン記念日",NULL
"602","秋桜","中澤裕子",NULL
"603","22才の別れ","矢口真里・保田圭",NULL
"604","旅の宿","メロン記念日",NULL
"605","心の旅","中澤裕子・保田圭・矢口真里",NULL
"606","雨の物語","保田圭",NULL
"607","中央フリーウェイ","矢口真里・メロン記念日",NULL
"608","若者たち","中澤裕子・メロン記念日",NULL
"609","ケメ子の歌","中澤裕子・保田圭・矢口真里・メロン記念日",NULL
"610","GET ALONG WITH YOU","中澤裕子",NULL
"611","東京発 最終","中澤裕子",NULL
"612","GOOD BYE 夏男","松浦亜弥",NULL
"613","私の予定","松浦亜弥",NULL
"614","スクランブル","後藤真希",NULL
"615","長電話","後藤真希",NULL
"616","どっこぃ!江戸っ娘。忠臣蔵","江戸っ娘。忠臣蔵オールスターズ",NULL
"617","くのいち羅舞羅舞隊のうた","月影・茶々",NULL
"618","LET'S GO TOGETHER","すず・やや・えん・つね&江戸っ娘。",NULL
"619","青春の誓い","江戸っ娘。",NULL
"620","おとっつあん結婚?!","すず・やや・えん",NULL
"621","おとっつあん結婚?!パート2","えん：新垣里沙",NULL
"622","すっごいよ!","ゆり・初音",NULL
"623","くやしぃ〜〜〜!","つね・すず・よし吉",NULL
"624","BAD&BLUE","あづき姫：藤本美貴",NULL
"625","やばいって","お蝶・お美代・お福・お松",NULL
"626","THE 解体新書","玄白・りょう・わかな",NULL
"627","瓦版だよ〜!","つね・すず・えん・やや＆町人達",NULL
"628","うるさい女〜羅舞羅舞隊VS奥女中〜","月影・茶々・蘭丸・お蝶・お美代・お福・お松",NULL
"629","なにも 迷わない","すず：安倍なつみ",NULL
"630","立ち上がれ!","江戸っ娘。＆前川新兵衛",NULL
"631","壊れない愛がほしいの","7AIR",NULL
"632","GET UP! ラッパー","SALT5",NULL
"633","BE ALL RIGHT!","11WATER",NULL
"634","OH! BE MY FRIEND","Hello! Project",NULL
"635","東京きりぎりす","前田有紀",NULL
"636","帰りそびれた故郷は","前田有紀",NULL
"637","浮気なハニーパイ","カントリー娘。に紺野と藤本(モーニング娘。)",NULL
"638","シャボン玉","モーニング娘。","https://www.youtube.com/embed/ItyC0Ipi51I"
"639","涙にはしたくない","モーニング娘。",NULL
"640","行くZYX! FLY HIGH","ZYX",NULL
"641","22歳の私","安倍なつみ",NULL
"642","夕焼け空","安倍なつみ",NULL
"643","SEXY NIGHT 〜忘れられない彼〜","ROMANS",NULL
"644","ロマン","ROMANS",NULL
"645","抱いてよ! PLEASE GO ON","後藤真希",NULL
"646","おふざけKISS","後藤真希",NULL
"647","MI DA RA 摩天楼","メロン記念日",NULL
"648","二人のパラダイス","メロン記念日",NULL
"649","愛の園 〜Touch My Heart!〜","モーニング娘。おとめ組",NULL
"650","晴れ 雨 のち スキ ♡","モーニング娘。さくら組",NULL
"651","THE LAST NIGHT","松浦亜弥",NULL
"652","DO YOU LOVE ME?","松浦亜弥",NULL
"653","CRAZY ABOUT YOU","ミニモニ。",NULL
"654","恋愛一周年","ミニモニ。",NULL
"655","パラディノメ 〜恋に身をゆだねて〜","飯田圭織",NULL
"656","リラの季節","飯田圭織",NULL
"657","オー・シャンゼリゼ","飯田圭織",NULL
"658","ああ、人生","飯田圭織",NULL
"659","マリン・ブルーの瞳","飯田圭織",NULL
"660","空","飯田圭織",NULL
"661","砂に消えた涙","飯田圭織",NULL
"662","忘れ去られた道","飯田圭織",NULL
"663","夢見る想い","飯田圭織",NULL
"664","ジャスミン","飯田圭織",NULL
"665","FIRST KISS","あぁ!",NULL
"666","正夢","あぁ!",NULL
"667","Go Girl 〜恋のヴィクトリー〜","モーニング娘。","https://www.youtube.com/embed/i3uuVbuucHA"
"668","恋ING","モーニング娘。",NULL
"669","先輩 〜LOVE AGAIN〜","カントリー娘。に紺野と藤本(モーニング娘。)",NULL
"670","何が愛かわからないけど…","カントリー娘。に紺野と藤本(モーニング娘。)",NULL
"671","ミラクルルン グランプリン!","ミニハムず",NULL
"672","ピ〜ヒャラ小唄","プリンちゃん",NULL
"673","原色GAL 派手に行くべ!","後藤真希",NULL
"674","恋人募集中","後藤真希",NULL
"675","かわいい彼","メロン記念日",NULL
"676","初雪","メロン記念日",NULL
"677","白いTOKYO","ZYX",NULL
"678","WOW WOW WOW","プッチモニ",NULL
"679","夏 LOVE ロマンス","ハロー!プロジェクト",NULL
"680","可能性の道","松浦亜弥",NULL
"681","オリジナル人生","松浦亜弥",NULL
"682","恋してごめんね","松浦亜弥",NULL
"683","私と私と私","松浦亜弥",NULL
"684","涙のわけ","松浦亜弥",NULL
"685","LOVE TRAIN","松浦亜弥",NULL
"686","さらさらの川","前田有紀",NULL
"687","それは不思議","前田有紀",NULL
"688","愛あらばIT'S ALL RIGHT","モーニング娘。","https://www.youtube.com/embed/LX3Ps6_xdlQ"
"689","出来る女","モーニング娘。",NULL
"690","LOVE。BELIEVE IT!","後藤真希",NULL
"691","涙の星","後藤真希",NULL
"692","秘密","後藤真希",NULL
"693","ペイント イット ゴールド","後藤真希",NULL
"694","奇跡の香りダンス。","松浦亜弥",NULL
"695","恋した女の子どすえ","安倍なつみ",NULL
"696","…ひとりぼっち…","安倍なつみ",NULL
"697","あなた色","安倍なつみ",NULL
"699","腕組んで帰りたい","安倍なつみ",NULL
"700","エーゲ海に抱かれて","飯田圭織",NULL
"701","最後の接吻","飯田圭織",NULL
"702","―OPENING―","ミニモニ。",NULL
"703","WASSUP? 遠慮がテーマ","ミニモニ。",NULL
"704","ズキュンLOVE","ミニモニ。",NULL
"705","LOST LOVE","ミニモニ。",NULL
"706","ぎゅっと抱きしめて ＜FOREVER＞","ミニモニ。",NULL
"707","―INTERLUDE―","ミニモニ。",NULL
"708","―ENDING―","ミニモニ。",NULL
"709","元気のない日の子守唄","中澤裕子",NULL
"710","長良川の晴れ","中澤裕子",NULL
"711","想い出がいっぱい","安倍なつみ",NULL
"712","制服","カントリー娘。",NULL
"713","いい日旅立ち","後藤真希",NULL
"716","Best Friend","保田圭",NULL
"717","ミセス・ロビンソン","安倍なつみ・中澤裕子",NULL
"718","スカボロー・フェア","松浦亜弥",NULL
"719","今日の日はさようなら","保田圭",NULL
"720","学生時代","中澤裕子",NULL
"722","ぼくの好きな先生","中澤裕子・安倍なつみ・保田圭 ・後藤真希・松浦亜弥・カントリー娘。",NULL
"723","友情 〜心のブスにはならねぇ!〜","モーニング娘。おとめ組",NULL
"724","さくら満開","モーニング娘。さくら組",NULL
"725","あなたなしでは生きてゆけない","Berryz工房","https://www.youtube.com/embed/AQGFSmE9MU8"
"726","BERRY FIELDS","Berryz工房",NULL
"727","風信子(ヒヤシンス)","松浦亜弥",NULL
"728","逢いたくて","松浦亜弥",NULL
"729","初恋","松浦亜弥",NULL
"730","サヨナラのLOVE SONG","後藤真希",NULL
"731","DANCE DANCE DANCE","後藤真希",NULL
"732","ジュニアLOVE。","後藤真希",NULL
"733","YAH! 愛したい!","モーニング娘。",NULL
"734","ラッキーチャチャチャ!","ミニモニ。",NULL
"735","笑顔のデート 最後のデート","ミニモニ。",NULL
"736","ファイティングポーズはダテじゃない!","Berryz工房","https://www.youtube.com/embed/_SdcCeONUpM"
"737","夏わかめ","Berryz工房","https://www.youtube.com/embed/MjVQILybimY"
"738","浪漫 〜MY DEAR BOY〜","モーニング娘。","https://www.youtube.com/embed/wDp4SdacX5U"
"739","ファインエモーション!","モーニング娘。",NULL
"740","恋のバカンス","W",NULL
"741","月影のナポリ(Tintarella Di Luna)","W",NULL
"742","悲しき16才(HEARTACHES AT SWEET SIXTEEN)","W",NULL
"743","ピリリと行こう!","Berryz工房","https://www.youtube.com/embed/hOwaifd4_hw"
"744","かっちょええ!","Berryz工房",NULL
"745","DO MY BEST","中澤裕子",NULL
"746","きっと どこかに赤い糸","中澤裕子",NULL
"747","サウスポー","W",NULL
"748","渚の『・・・・・』","W",NULL
"749","白い色は恋人の色","W",NULL
"751","淋しい熱帯魚","W",NULL
"752","かけめぐる青春","W",NULL
"753","渚のシンドバッド","W",NULL
"754","恋のインディアン人形","W",NULL
"755","好きよキャプテン","W",NULL
"756","センチ・メタル・ボーイ","W",NULL
"757","お誂え向きのDestiny","W",NULL
"758","Give Me Up","W",NULL
"759","情熱の花(PASSION FLOWER)","W",NULL
"760","だって 生きてかなくちゃ","安倍なつみ",NULL
"761","恋にジェラシー申し上げます","安倍なつみ",NULL
"762","涙の太陽","メロン記念日",NULL
"763","さあ、早速盛り上げて 行こか〜!!","メロン記念日",NULL
"764","日直 〜芸能人の会話〜","Berryz工房",NULL
"765","恋はひっぱりだこ","Berryz工房",NULL
"766","蝉","Berryz工房","https://www.youtube.com/embed/L9eMXuKyxdk"
"767","安心感","Berryz工房",NULL
"768","小遣いUP大作戦","Berryz工房",NULL
"769","TODAY IS MY BIRTHDAY","Berryz工房",NULL
"770","Bye Bye またね","Berryz工房","https://www.youtube.com/embed/fxeGArviEfU"
"771","横浜蜃気楼","後藤真希",NULL
"772","BLUE ISLAND","後藤真希",NULL
"773","強がり","中澤裕子",NULL
"774","心機一転〜CHANGING THE MIND〜","中澤裕子",NULL
"775","女子かしまし物語","モーニング娘。","https://www.youtube.com/embed/q9zybLvi_Ug"
"776","がんばれ 日本 サッカー ファイト!","モーニング娘。",NULL
"777","YOUR SONG 〜青春宣誓〜","松浦亜弥",NULL
"778","シャイニング デイ","松浦亜弥",NULL
"779","ドアの向こうでBellが鳴ってた","飯田圭織",NULL
"780","泣かずにいられない私です","飯田圭織",NULL
"781","シャイニング 愛しき貴方","カントリー娘。に紺野と藤本(モーニング娘。)",NULL
"782","恋のテレフォン GOAL","安倍なつみ",NULL
"783","OLの事情","安倍なつみ",NULL
"784","あぁ いいな!","W",NULL
"785","乙女の携帯電話の秘密","W",NULL
"786","ハピネス 〜幸福歓迎!〜","Berryz工房","https://www.youtube.com/embed/I4Ysi-TYyy4"
"787","友情 純情 oh 青春","Berryz工房","https://www.youtube.com/embed/XP3j51Lcvk0"
"788","恋のヌケガラ","美勇伝",NULL
"789","銀杏〜秋の空と私の心〜","美勇伝",NULL
"790","西新宿で逢ったひと","前田有紀",NULL
"791","月列車","前田有紀",NULL
"792","恋愛戦隊シツレンジャー","後浦なつみ",NULL
"793","LOVE LIKE CRAZY","後浦なつみ",NULL
"794","ロボキッス","W",NULL
"795","SEXY SNOW","W",NULL
"796","渡良瀬橋","松浦亜弥",NULL
"797","I LOVE YOUの続き","松浦亜弥",NULL
"798","シャンパンの恋","メロン記念日",NULL
"799","恋の仕組み。","メロン記念日",NULL
"800","涙が止まらない放課後","モーニング娘。","https://www.youtube.com/embed/HEglzGi27YY"
"801","寝坊です。デートなのに…","モーニング娘。",NULL
"802","恋の呪縛","Berryz工房","https://www.youtube.com/embed/Rr9fr5VZgDQ"
"803","パッション E-CHA E-CHA","Berryz工房",NULL
"804","さよなら「友達にはなりたくないの」","後藤真希",NULL
"805","ALL MY LOVE 〜22世紀〜","後藤真希",NULL
"806","天才! LET'S GO あややム","あややム with エコハムず",NULL
"807","エコのワルツ","エコハムず",NULL
"808","刹那さ Ranking","メロン記念日",NULL
"809","キライ、スキ スキ スキ ホント、ウソ ウソ ウソ","メロン記念日",NULL
"810","レモンタルト","メロン記念日",NULL
"811","愛してはいけない…","メロン記念日",NULL
"812","ラストシーン","メロン記念日",NULL
"813","努力・系・美人","メロン記念日",NULL
"814","THE 二枚目〜ON MY WAY〜","メロン記念日",NULL
"815","ALL FOR ONE & ONE FOR ALL!","H.P.オールスターズ",NULL
"816","三角関係","H.P.オールスターズ",NULL
"817","好きになっちゃいけない人","H.P.オールスターズ",NULL
"818","すき焼き","モーニング娘。",NULL
"819","春の歌","モーニング娘。",NULL
"820","直感 〜時として恋は〜","モーニング娘。","https://www.youtube.com/embed/0cqKSXn2KtM"
"821","独占欲","モーニング娘。",NULL
"822","レモン色とミルクティ","モーニング娘。",NULL
"823","声","モーニング娘。",NULL
"824","HELP!!","モーニング娘。",NULL
"825","SHIP TO THE FUTURE","モーニング娘。",NULL
"826","GOOD BYE HELLO","安倍なつみ・石川梨華",NULL
"828","未来図","飯田圭織",NULL
"829","歩いてゆこう…未来へ","飯田圭織",NULL
"830","情熱のトビラ","飯田圭織",NULL
"831","真珠貝","飯田圭織",NULL
"832","私の中にいて","飯田圭織",NULL
"833","旋律","飯田圭織",NULL
"834","世界でいちばんきれいな星空","飯田圭織",NULL
"835","真冬の輪舞曲","飯田圭織",NULL
"836","さよならまでにしたい10のこと","飯田圭織",NULL
"837","ありふれた奇跡","飯田圭織",NULL
"838","THE マンパワー!!!","モーニング娘。","https://www.youtube.com/embed/VhGkNuueyQs"
"839","ラヴ&ピィ〜ス! HEROがやって来たっ。","モーニング娘。",NULL
"840","恋のフーガ","W",NULL
"841","ふりむかないで","W",NULL
"842","肉体は正直なEROS","メロン記念日",NULL
"843","ほとんどがあなたです。","メロン記念日",NULL
"844","ずっと 好きでいいですか","松浦亜弥",NULL
"845","夢","松浦亜弥",NULL
"846","エキゾなDISCO","後藤真希",NULL
"847","シンガポール トランジット","後藤真希",NULL
"848","来来!「幸福」","後藤真希",NULL
"849","ポジティブ元気!","後藤真希",NULL
"850","ステーション","後藤真希",NULL
"851","19歳のひとり言","後藤真希",NULL
"852","カッチョイイゼ! JAPAN","美勇伝",NULL
"853","美〜Hit Parade〜","美勇伝",NULL
"854","Wのテ〜マ","W",NULL
"855","デコボコセブンティーン","W",NULL
"856","五月雨恋歌","W",NULL
"857","抱きしめないで 〜日記付き〜","W",NULL
"858","打武留友女子高等学校校歌","W",NULL
"859","18 〜My Happy Birthday Comes!〜","W",NULL
"860","INTERLUDE","Inst",NULL
"861","十七の夏","W",NULL
"862","17才よさようなら(ARRIVEDERCI)","W",NULL
"863","まだ もうちょっと 甘えていたい","W",NULL
"864","スッペシャル ジェネレ〜ション","Berryz工房","https://www.youtube.com/embed/-gWWgc6fvbw"
"865","恋してる時はいつも…","Berryz工房",NULL
"866","夢ならば","安倍なつみ",NULL
"867","空 LIFE GOES ON","安倍なつみ",NULL
"868","大阪 恋の歌","モーニング娘。","https://www.youtube.com/embed/CJRbEZYyKb8"
"869","NATURE IS GOOD!","モーニング娘。",NULL
"870","愛の意味を教えて!","W",NULL
"871","ジンクス","W",NULL
"872","紫陽花アイ愛物語","美勇伝",NULL
"873","曖昧ミーMIND","美勇伝",NULL
"874","なんちゅう恋をやってるぅ YOU KNOW?","Berryz工房","https://www.youtube.com/embed/tO1duIdcQjI"
"875","夢で ドゥーアップ","Berryz工房",NULL
"876","オンナ、哀しい、オトナ","セクシーオトナジャン",NULL
"877","印象派 ルノアールのように","エレジース",NULL
"878","人知れず 胸を奏でる 夜の秋","プリプリピンク",NULL
"879","スッピンと涙。","後藤真希",NULL
"880","もしも終わりがあるのなら","後藤真希",NULL
"881","色っぽい じれったい","モーニング娘。","https://www.youtube.com/embed/RPpN6-_q7Ck"
"882","愛と太陽に包まれて","モーニング娘。",NULL
"883","21時までのシンデレラ","Berryz工房","https://www.youtube.com/embed/MNr7L-OfDec"
"884","秘密のウ・タ・ヒ・メ","Berryz工房",NULL
"885","ひとりじめ","美勇伝",NULL
"886","終わらない夜と夢","美勇伝",NULL
"887","恋の花","安倍なつみ",NULL
"888","愛ひとひら","安倍なつみ",NULL
"889","Missラブ探偵","W",NULL
"890","FRIENDSHIP","W",NULL
"891","気がつけば あなた","松浦亜弥",NULL
"892","友情 〜上カルビ〜","松浦亜弥",NULL
"893","クレナイの季節","美勇伝",NULL
"894","内心キャーキャーだわ!","美勇伝",NULL
"895","好きすぎて バカみたい","DEF.DIVA",NULL
"896","チェックイン","美勇伝",NULL
"897","愛〜スイートルーム〜","美勇伝",NULL
"898","Tea Break","美勇伝",NULL
"899","クラクラ ディナータイム","美勇伝",NULL
"900","唇から愛をちょうだい","美勇伝",NULL
"901","パジャマな時間","美勇伝",NULL
"902","まごころの道","美勇伝",NULL
"903","チェックアウト","美勇伝",NULL
"905","恋は発想 Do The Hustle!","モーニング娘。",NULL
"906","スッペシャルOP","Berryz工房",NULL
"907","女子バスケット部 〜朝練あった日の髪型〜","Berryz工房",NULL
"908","お昼の休憩時間。","Berryz工房",NULL
"909","さぼり","Berryz工房","https://www.youtube.com/embed/d0IvhquZ3Tw"
"910","愛する人の名前を日記に","Berryz工房",NULL
"911","Berryz工房行進曲","Berryz工房",NULL
"912","スッペシャルED","Berryz工房",NULL
"913","ギャグ100回分愛してください","Berryz工房","https://www.youtube.com/embed/V8XKw2hVXSA"
"914","にぎやかな冬","Berryz工房","https://www.youtube.com/embed/Tv81GIkD9yg"
"915","たからもの","千",NULL
"916","青空","千",NULL
"917","ありがとう! おともだち。","Berryz工房",NULL
"918","「二十歳のプレミア」","後藤真希",NULL
"919","桜の花が咲く頃","飯田圭織",NULL
"920","Bloom","飯田圭織",NULL
"921","同じ場所で","飯田圭織",NULL
"922","Souvenir〜スーヴェニール〜","飯田圭織",NULL
"923","IRRESISTIBLEMENT〜あなたのとりこ〜","飯田圭織",NULL
"924","LA NOTTE DELL'ADDIO〜別れの夜〜","飯田圭織",NULL
"925","ユリーカの風","飯田圭織",NULL
"926","ひらひらと","飯田圭織",NULL
"927","未来予報","飯田圭織",NULL
"928","愛のコトバ","飯田圭織",NULL
"929","3日おくれのChristmas Card","飯田圭織",NULL
"930","Papillon","飯田圭織",NULL
"931","今にきっと…In My LIFE","後藤真希",NULL
"932","きっと彼氏が出来る方法","後藤真希",NULL
"933","砂を噛むように…NAMIDA","松浦亜弥",NULL
"934","ハピネス","松浦亜弥",NULL
"935","HOW DO YOU LIKE JAPAN? 〜日本はどんな感じでっか?〜","モーニング娘。",NULL
"936","青空がいつまでも続くような未来であれ!","モーニング娘。",NULL
"937","INDIGO BLUE LOVE","新垣里沙、亀井絵里、田中れいな",NULL
"938","レインボーピンク","重ピンクと、こはっピンク",NULL
"939","無色透明なままで","吉澤ひとみ、高橋愛、紺野あさ美、小川麻琴、藤本美貴",NULL
"940","パープルウインド","モーニング娘。",NULL
"941","さよなら SEE YOU AGAIN アディオス BYE BYE チャッチャ!","モーニング娘。",NULL
"942","SEXY BOY 〜そよ風に寄り添って〜","モーニング娘。","https://www.youtube.com/embed/ebShKgjBGKk"
"943","チャンス チャンス ブギ","モーニング娘。",NULL
"944","LET'S GO 楽天イーグルス","DEF.DIVAと楽天イーグルス応援隊",NULL
"945","ジリリ キテル","Berryz工房","https://www.youtube.com/embed/ayrNgctl3_0"
"946","図書室待機","Berryz工房",NULL
"947","学生時代","安倍なつみ",NULL
"948","F.O.","安倍なつみ",NULL
"949","夕暮れ作戦会議","安倍なつみ",NULL
"950","日曜日 What's Going On?","安倍なつみ",NULL
"951","東京みちくさ","安倍なつみ",NULL
"952","エレベーター二人ぼっち","安倍なつみ",NULL
"953","ちょっとずつね。","安倍なつみ",NULL
"954","エンディング","安倍なつみ",NULL
"955","スイートホリック","安倍なつみ",NULL
"956","I'm in Love","安倍なつみ",NULL
"957","まっさらブルージーンズ","℃-ute","https://www.youtube.com/embed/L9gDX4mfWtY"
"958","一切合切 あなたに∮あ・げ・る♪","美勇伝",NULL
"959","キョウモマッテマス","美勇伝",NULL
"960","即 抱きしめて","℃-ute","https://www.youtube.com/embed/Tzt0_4SG53o"
"961","ガラスのパンプス","後藤真希",NULL
"962","LOVE缶コーヒー","後藤真希",NULL
"963","お願い魅惑のターゲット","メロン記念日",NULL
"964","Crazy Happy!","メロン記念日",NULL
"965","Ambitious! 野心的でいいじゃん","モーニング娘。","https://www.youtube.com/embed/rEnzfWtwlxA"
"966","わたしがついてる。","モーニング娘。",NULL
"967","ザ・ストレス","安倍なつみ",NULL
"968","マジ夏すぎる","Berryz工房",NULL
"969","夏 Remember you","Berryz工房","https://www.youtube.com/embed/ktKxTWj_gUI"
"970","大きな愛でもてなして","℃-ute","https://www.youtube.com/embed/sdjaLQudcqw"
"971","恋☆カナ","月島きらり starring 久住小春(モーニング娘。)",NULL
"972","SUGAO-flavor","月島きらり starring 久住小春(モーニング娘。)",NULL
"973","お前の涙を俺にくれ","前田有紀",NULL
"974","風海峡","前田有紀",NULL
"975","Mystery of Life","モーニング娘。他",NULL
"976","GOD","モーニング娘。他",NULL
"977","フララフラ","モーニング娘。他",NULL
"978","あなたに会いたい","安倍なつみ",NULL
"979","大臣の願い〜魔女","モーニング娘。他",NULL
"980","リボンの騎士","モーニング娘。他",NULL
"981","牢番","モーニング娘。他",NULL
"982","戦いのとき","モーニング娘。他",NULL
"983","スカウト","モーニング娘。他",NULL
"984","葬送","モーニング娘。他",NULL
"985","大団円","モーニング娘。他",NULL
"986","わっきゃない(Z)","℃-ute","https://www.youtube.com/embed/HZyc1EIjM8w"
"987","笑っちゃおうよ BOYFRIEND","Berryz工房","https://www.youtube.com/embed/gl23DgzqPZk"
"988","素肌ピチピチ","Berryz工房",NULL
"989","革命チックKISS","カントリー娘。",NULL
"990","Thanks!","GAM",NULL
"991","蜃気楼ロマンス","GAM",NULL
"992","うらら","中澤裕子",NULL
"993","六月の花嫁(June bride)にあこがれ","中澤裕子",NULL
"994","甘すぎた果実","安倍なつみ",NULL
"995","やんなっちゃう","安倍なつみ",NULL
"996","SOME BOYS! TOUCH","後藤真希",NULL
"997","ALL OF US","後藤真希",NULL
"998","メロディーズ","GAM",NULL
"1000","ヤングDAYS!!","THE ポッシボー(ハロプロエッグ)",NULL
"1001","バラライカ","月島きらり starring 久住小春(モーニング娘。)","https://www.youtube.com/embed/SYLWe09cOjc"
